book_id,title,title_without_series,isbn,isbn13,openlibrary_title,openlibrary_authors,openlibrary_isbn10,openlibrary_isbn13,google_title,google_authors,google_isbn10,google_isbn13,title_similarity_openlibrary,title_similarity_google,title_similarity_between_apis,isbn13_match_openlibrary,isbn13_match_google,same_isbn13_between_apis,match_score,match_status
35495060,Love in a Sandstorm (Pine Harbour Book 6),Love in a Sandstorm (Pine Harbour Book 6),,,Love in a Sandstorm,Zoe York,1926527453,9781926527666,,,,,0.6552,0.0,0.0,False,False,False,-25,REJEITAR
18137193,"City of Heavenly Fire (The Mortal Instruments, #6)","City of Heavenly Fire (The Mortal Instruments, #6)",,,City of Heavenly Fire,Cassandra Clare,1442416890,9781442416895,,,,,0.6269,0.0,0.0,False,False,False,-17,REJEITAR
18461986,"Deep (Stage Dive, #4)","Deep (Stage Dive, #4)",,,Konzentriert arbeiten,Cal Newport,883620015X,9783864149351,,,,,0.2632,0.0,0.0,False,False,False,-25,REJEITAR
15760001,"On Dublin Street (On Dublin Street, #1)","On Dublin Street (On Dublin Street, #1)",,,On Dublin Street,Samantha Young,0451419707,9780451419705,,,,,0.6275,0.0,0.0,False,False,False,-17,REJEITAR
11206566,"Are You There God? It's Me, Margaret","Are You There God? It's Me, Margaret",,,"Are You There, God? It's Me, Margaret (Korean Edition) 안녕하세요 하느님 저마거릿이에요",Judy Blume,8949180227,9788949180229,,,,,0.5667,0.0,0.0,False,False,False,-25,REJEITAR
17190226,"Surrender Your Love (Surrender Your Love, #1)","Surrender Your Love (Surrender Your Love, #1)",,9781482334302,Surrender Your Love,J. C. Reed,1482747634,139781482334302,,,,,0.6333,0.0,0.0,False,False,False,-17,REJEITAR
11330101,"Agatha Raisin and the Wellspring of Death (Agatha Raisin, #7)","Agatha Raisin and the Wellspring of Death (Agatha Raisin, #7)",,,Agatha Raisin and the wellspring of death,Marion Chesney,1568957300,9781568957302,,,,,0.8367,0.0,0.0,False,False,False,5,BAIXO
16309965,"Scornfully Yours (Torn, #1)","Scornfully Yours (Torn, #1)",,,Scornfully Yours (Torn) (Volume 1),Pamela Ann,1481802119,9781481802116,,,,,0.8679,0.0,0.0,False,False,False,22,BAIXO
151926,"The Ghost Road (Regeneration, #3)","The Ghost Road (Regeneration, #3)",0452276721,9780452276727,The ghost road,Pat Barker,0525941916,,,,,,0.6512,0.0,0.0,False,False,False,-17,REJEITAR
27245811,"His to Protect (Fireside, #2)","His to Protect (Fireside, #2)",110196796X,9781101967966,His Lover to Protect,Katee Robert,1943892490,9781633753679,,,,,0.6222,0.0,0.0,False,False,False,-17,REJEITAR
18587025,Rock It (Rule Breakers #1),Rock It (Rule Breakers #1),,,It's Only Rock 'n' Roll,Jo Wood,0007458495,9780007458493,,,,,0.3636,0.0,0.0,False,False,False,-17,REJEITAR
16079228,"Beautifully Damaged (Beautifully Damaged, #1)","Beautifully Damaged (Beautifully Damaged, #1)",,,Beautifully Damaged,L.A. Fiore,1480580929,9781480580923,,,,,0.6333,0.0,0.0,False,False,False,-17,REJEITAR
15724654,"The Mighty Storm (The Storm, #1)","The Mighty Storm (The Storm, #1)",,,The Mighty Storm,Samantha Towle,1479274488,9781479274482,,,,,0.7273,0.0,0.0,False,False,False,-17,REJEITAR
6277039,On Writing: A Memoir of the Craft,On Writing: A Memoir of the Craft,,,Mientras escribo,Stephen King,0743211537,9788497597326,,,,,0.2083,0.0,0.0,False,False,False,-17,REJEITAR
28117720,"Heart of Ice (The Snow Queen, #1)","Heart of Ice (The Snow Queen, #1)",,,Heart of Ice,Diana Palmer,0671573144,9780671573140,,,,,0.5854,0.0,0.0,False,False,False,-25,REJEITAR
29563208,The Blessing of Humility: Walk within Your Calling,The Blessing of Humility: Walk within Your Calling,1633898350,9781633898356,The Blessing of Humility,Jerry Bridges,1631466232,9781631466236,,,,,0.6575,0.0,0.0,False,False,False,-17,REJEITAR
7723926,"The Hunger Games (The Hunger Games, #1)","The Hunger Games (The Hunger Games, #1)",,,The Hunger Games,Suzanne Collins,0545791871,9780545791878,,,,,0.6275,0.0,0.0,False,False,False,-25,REJEITAR
20257351,"Sweet Southern Betrayal (The Boys are Back in Town, #3)","Sweet Southern Betrayal (The Boys are Back in Town, #3)",,,Sweet Southern Betrayal,Robin Covington,1622666607,9781622666607,,,,,0.6216,0.0,0.0,False,False,False,-17,REJEITAR
23262303,"Snow Falling on Bluegrass (Bluegrass, #3)","Snow Falling on Bluegrass (Bluegrass, #3)",,,Snow Falling on Bluegrass,Molly Harper,1476705984,9781476705989,,,,,0.8065,0.0,0.0,False,False,False,13,BAIXO
25627477,"Lies in Rewind (Love in Rewind, #2)","Lies in Rewind (Love in Rewind, #2)",,9780996052924,Lies In Rewind,Tali Alexander,0996052976,9780996052979,,,,,0.6222,0.0,0.0,False,False,False,-17,REJEITAR
12628448,"Forgotten Soul (Soul Reader, #1)","Forgotten Soul (Soul Reader, #1)",,,Forgotten souls,Patricia Lim,9622099904,9789622099906,,,,,0.6977,0.0,0.0,False,False,False,-17,REJEITAR
26867222,"The Secret's Out (Hawks MC Caroline Springs Charter, #1)","The Secret's Out (Hawks MC Caroline Springs Charter, #1)",,,The secret's out,Katie Kimball,0671898590,9780671898595,,,,,0.4706,0.0,0.0,False,False,False,-25,REJEITAR
17948607,"The Treatment (The Program, #2)","The Treatment (The Program, #2)",,,La venganza de las risitas,Roddy Doyle,8479016833,9788479016838,,,,,0.1509,0.0,0.0,False,False,False,-25,REJEITAR
15962381,"Better Off Dead (Lily Harper, #1)","Better Off Dead (Lily Harper, #1)",,,Better off Dead : (Jack Reacher 26),Lee Child|Andrew Grant,0593452739,9781473579910,,,,,0.7,0.0,0.0,False,False,False,-25,REJEITAR
32785475,"Until You Loved Me (Silver Springs, #3)","Until You Loved Me (Silver Springs, #3)",,,Until You Loved Me,Brenda Novak,1460398742,9780778330257,,,,,0.6792,0.0,0.0,False,False,False,-17,REJEITAR
26529110,Flawless Mistake,Flawless Mistake,1943685010,9781943685011,Flawless Mistake (The Spencer & Sione Series),Rachel Woods,1943685002,9781943685004,,,,,0.5614,0.0,0.0,False,False,False,-17,REJEITAR
23126934,"Trapped By Revenge (Shelby Nichols, #5)","Trapped By Revenge (Shelby Nichols, #5)",,,Trapped by Revenge,Colleen Helme,1492936413,9781492936411,,,,,0.6792,0.0,0.0,False,False,False,-17,REJEITAR
6569692,"Demons of the Past (Damewood Trilogy, #1)","Demons of the Past (Damewood Trilogy, #1)",0980033993,9780980033991,Demons of the Past,Ryk E. Spoor,1948818272,9798888601648,,,,,0.6545,0.0,0.0,False,False,False,-25,REJEITAR
16053316,"Wethering the Storm (The Storm, #2)","Wethering the Storm (The Storm, #2)",,,Wethering The Storm,Samantha Towle,145266126X,9781452661261,,,,,0.76,0.0,0.0,False,False,False,13,BAIXO
22813605,Hunger: A Memoir of (My) Body,Hunger: A Memoir of (My) Body,,,The Hunger Games,Suzanne Collins,0545791871,9780545791878,,,,,0.4762,0.0,0.0,False,False,False,-17,REJEITAR
23867060,"Struck from the Record (Record, #4)","Struck from the Record (Record, #4)",,,Struck from the Record,K. A. Linde,1682308731,9781682308738,,,,,0.8302,0.0,0.0,False,False,False,13,BAIXO
17342690,Time or Money,Time or Money,,9780987400666,Parental Time or Money,Aleksandra Holod,,,,,,,0.7429,0.0,0.0,False,False,False,-17,REJEITAR
18635016,"The One (The Selection, #3)","The One (The Selection, #3)",0062059998,9780062059994,The One,Kiera Cass,0062338501,9780062338501,,,,,0.4667,0.0,0.0,False,False,False,-17,REJEITAR
23751038,"Tengo ganas de ti (A tres metros sobre el cielo, #2)","Tengo ganas de ti (A tres metros sobre el cielo, #2)",,,Tengo ganas de ti,Federico Moccia|María Ángeles Cabré Castells,8408165887,9788408165880,,,,,0.5231,0.0,0.0,False,False,False,-25,REJEITAR
10124110,A Tale of Two Castles,A Tale of Two Castles,1455808326,9781455808328,Historia de Dos Castillos / A Tale of Two Castles (Spanish Edition),Gail Carson Levine,8493920029,9788493920029,,,,,0.5,0.0,0.0,False,False,False,-17,REJEITAR
24943674,"Surviving The Biker (The Biker, #2)","Surviving The Biker (The Biker, #2)",,,Surviving the Biker,Cassie Alexandra,1514777231,9781514777237,,,,,0.76,0.0,0.0,False,False,False,5,BAIXO
13518793,Sheltered,Sheltered,1419938142,9781419938146,Shelter,Harlan Coben,139872100X,9780399256509,,,,,0.875,0.0,0.0,False,False,False,22,BAIXO
35221349,"Death Plays a Part (Cornish Castle Mystery, Book 1)","Death Plays a Part (Cornish Castle Mystery, Book 1)",,,Death Plays a Part,Lesley Cookman,1521874670,9781521874677,,,,,0.5455,0.0,0.0,False,False,False,-25,REJEITAR
27391881,"A Date With Destiny (The Hallelujah Series, formerly Hallelujah Love)","A Date With Destiny (The Hallelujah Series, formerly Hallelujah Love)",,,A date with destiny.,Miranda Lee,0263775348,9780263775341,,,,,0.4471,0.0,0.0,False,False,False,-25,REJEITAR
16047202,The Other Side of History: Daily Life in the Ancient World,The Other Side of History: Daily Life in the Ancient World,,,The Other Side of History,Robert Garland,1598038621,9781598038620,,,,,0.6098,0.0,0.0,False,False,False,-17,REJEITAR
24920901,"The Deal (Off-Campus, #1)","The Deal (Off-Campus, #1)",,,The Deal,Elle Kennedy,1777112141,9781777112141,,,,,0.5517,0.0,0.0,False,False,False,-25,REJEITAR
29986454,"Mr. Match (Mister, #5)","Mr. Match (Mister, #5)",,,Matched to Mr Right,Kat Cantrell,0263929477,9780263929478,,,,,0.5,0.0,0.0,False,False,False,-17,REJEITAR
7174465,The Seven Sins: The Tyrant Ascending,The Seven Sins: The Tyrant Ascending,1400157749,9781400157747,The Seven Sins of Memory,Daniel L. Schacter,0618040196,9780618040193,,,,,0.5763,0.0,0.0,False,False,False,-25,REJEITAR
22053231,"Promises Hurt (Promises, #1)","Promises Hurt (Promises, #1)",,9780992988807,I Promise It Won't Always Hurt Like This,Clare Mackintosh,0751584983,9780751584981,,,,,0.3438,0.0,0.0,False,False,False,-25,REJEITAR
30021686,"The Dragon Hunter and the Mage (Wounds In The Sky, #1)","The Dragon Hunter and the Mage (Wounds In The Sky, #1)",,,The Dragon Hunter and the Mage,V. R. Cardoso,9892066030,9789892066035,,,,,0.75,0.0,0.0,False,False,False,5,BAIXO
8135807,"Rock Me (Ross Siblings, #2)","Rock Me (Ross Siblings, #2)",,,Rock Me,Cherrie Lynn,197426761X,9781640632325,,,,,0.4667,0.0,0.0,False,False,False,-25,REJEITAR
932671,"A Study in Scarlet (Sherlock Holmes, #1)","A Study in Scarlet (Sherlock Holmes, #1)",,,Study in Scarlet,Arthur Conan Doyle,1728740703,9781986913867,,,,,0.6154,0.0,0.0,False,False,False,-25,REJEITAR
29995278,Big and Aimee 2: the finale,Big and Aimee 2: the finale,,,Big and Aimee 2,Charae Lewis,1532977026,9781532977022,,,,,0.7317,0.0,0.0,False,False,False,-25,REJEITAR
24421480,The Best of Enemies,The Best of Enemies,,,Best of Enemies,Osha Gray Davidson,153846926X,9780807899779,,,,,0.8824,0.0,0.0,False,False,False,14,BAIXO
17455680,"Carry On, Warrior: Thoughts on Life Unarmed","Carry On, Warrior: Thoughts on Life Unarmed",,,"Carry On, Warrior",Glennon Doyle Melton,1451698232,9780718177362,,,,,0.5614,0.0,0.0,False,False,False,-17,REJEITAR
16086265,"Old Man's War (Old Man's War, #1)","Old Man's War (Old Man's War, #1)",,,CTS La vieja guardia,John Scalzi,8445013726,9788445013724,,,,,0.2449,0.0,0.0,False,False,False,-25,REJEITAR
30811388,What's Left of Me (Firebird Trilogy #2),What's Left of Me (Firebird Trilogy #2),,,What's left of me,Kat Zhang,0062114875,9780062114877,,,,,0.6415,0.0,0.0,False,False,False,-25,REJEITAR
14781501,"NYPD Red (NYPD Red, #1)","NYPD Red (NYPD Red, #1)",0316224138,9780316224130,NYPD red,James Patterson|Marshall Karp,,9780316199865,,,,,0.5926,0.0,0.0,False,False,False,-17,REJEITAR
13162835,"Bubba and the Missing Woman (Bubba Snoddy, #3)","Bubba and the Missing Woman (Bubba Snoddy, #3)",,,Bubba and the Missing Woman,C. L. Bevill,1480219797,9781480219793,,,,,0.7826,0.0,0.0,False,False,False,5,BAIXO
18184831,"Fifth Grave Past the Light (Charley Davidson, #5)","Fifth Grave Past the Light (Charley Davidson, #5)",,,Fifth grave past the light,Darynda Jones,1250014409,9781250014405,,,,,0.7324,0.0,0.0,False,False,False,-17,REJEITAR
13260423,Sophia's War: A Tale of the Revolution,Sophia's War: A Tale of the Revolution,1442414413,9781442414433,Sophia's war,Avi,,9781442414419,,,,,0.4898,0.0,0.0,False,False,False,-17,REJEITAR
17293518,"Back in Bliss (Nights in Bliss, Colorado, #9)","Back in Bliss (Nights in Bliss, Colorado, #9)",,9781622429004,Back in Bliss,Lexi Blake,1942297203,9781627401401,,,,,0.4906,0.0,0.0,False,False,False,-17,REJEITAR
8192755,"The Heretic (Templar Chronicles, #1)","The Heretic (Templar Chronicles, #1)",,,The heretic queen,Michelle Moran,1283997304,9780307381750,,,,,0.5714,0.0,0.0,False,False,False,-17,REJEITAR
17314430,"Wait for You (Wait for You, #1)","Wait for You (Wait for You, #1)",,2940016231921,Wait for You,J. Lynn|Jennifer L. Armentrout,0007530986,9780062294760,,,,,0.6154,0.0,0.0,False,False,False,-17,REJEITAR
28098859,Menorahs and Mistletoe (2015 Advent Calendar - Sleigh Ride),Menorahs and Mistletoe (2015 Advent Calendar - Sleigh Ride),,,"Moonlight, Menorahs and Mistletoe",Wendy Warren,0008910790,9780369710468,,,,,0.5057,0.0,0.0,False,False,False,-25,REJEITAR
26158662,Secrets of the Home Wood: The Sacrifice,Secrets of the Home Wood: The Sacrifice,,,Secrets of the Home Wood,Julie Whitley,1460255283,9781460255285,,,,,0.7742,0.0,0.0,False,False,False,5,BAIXO
18245960,"The Three-Body Problem (Remembrance of Earth’s Past, #1)","The Three-Body Problem (Remembrance of Earth’s Past, #1)",,,Death's End,刘慈欣,0765386631,9780765386632,,,,,0.254,0.0,0.0,False,False,False,-17,REJEITAR
19504931,"Under Different Stars (Kricket, #1)","Under Different Stars (Kricket, #1)",,,Under different stars,Amy A. Bartol,1477821120,9781477821121,,,,,0.8077,0.0,0.0,False,False,False,5,BAIXO
11179566,Benjamin,Benjamin,9786071109,,Benjamin Franklin,Walter Isaacson|Boyd Gaines|Nelson Runger,074325807X,9780743258074,,,,,0.64,0.0,0.0,False,False,False,-25,REJEITAR
17204058,"Give Me Love (Give Me, #1)","Give Me Love (Give Me, #1)",,9780987526106,Give Me Love,Corinne Michaels,1942834780,9781942834786,,,,,0.7059,0.0,0.0,False,False,False,-25,REJEITAR
22456248,"The Sea of Monsters (Percy Jackson and the Olympians, #2)","The Sea of Monsters (Percy Jackson and the Olympians, #2)",,,Morze potworów,Rick Riordan,8364297007,9788364297007,,,,,0.1791,0.0,0.0,False,False,False,-17,REJEITAR
23714532,"Beautiful Sacrifice (The Maddox Brothers, #3)","Beautiful Sacrifice (The Maddox Brothers, #3)",,,Beautiful Sacrifice,Jamie McGuire,1511847506,9781511847506,,,,,0.6333,0.0,0.0,False,False,False,-17,REJEITAR
27860805,"Promise and Protect (Heroes of Evers, Texas #2)","Promise and Protect (Heroes of Evers, Texas #2)",,,Promise and Protect,Leigh Ann Lunsford,1511726571,9781511726573,,,,,0.6129,0.0,0.0,False,False,False,-17,REJEITAR
8440289,"Cheated by Death (Jeff Resnick Mystery, #4)","Cheated by Death (Jeff Resnick Mystery, #4)",,,Cheated By Death,L. L. Bartlett,1456487434,9781456487430,,,,,0.5818,0.0,0.0,False,False,False,-17,REJEITAR
19382850,Relato de un náufrago,Relato de un náufrago,,,Relato De Un Nufrago Que Estuvo Diez Das A La Deriva En Una Balsa Sin Comer Ni Beber Que Fue Proclamado Hroe De La Patria Besado Por Las Reinas De La Belleza Y Hecho Rico Por La Publicidad Y Luego Aborrecido Por El Gobierno Y Olvidado Para Siempre,Gabriel García Márquez,8468211060,9780307475381,,,,,0.1493,0.0,0.0,False,False,False,-25,REJEITAR
32499651,"The Score (Off-Campus, #3)","The Score (Off-Campus, #3)",2755624116,9782755624113,Body Keeps the Score,Bessel van der Kolk,8412067193,9780141978611,,,,,0.4286,0.0,0.0,False,False,False,-17,REJEITAR
15717943,"Hopeless (Hopeless, #1)","Hopeless (Hopeless, #1)",1301949825,9781301949823,Hopeless,Colleen Hoover|Maialen Garagarza Urkia,9401919534,9789401919531,,,,,0.5926,0.0,0.0,False,False,False,-25,REJEITAR
12513614,"Captive in the Dark (The Dark Duet, #1)","Captive in the Dark (The Dark Duet, #1)",,2940011444937,Captive In The Dark,CJ Roberts,2290130168,9780615429502,,,,,0.7037,0.0,0.0,False,False,False,-25,REJEITAR
17832105,"Slammed (Slammed, #1)","Slammed (Slammed, #1)",,,Slammed,Colleen Hoover,1476715912,9781476715919,,,,,0.5833,0.0,0.0,False,False,False,-17,REJEITAR
25705284,"Pretty When You Cry (Stripped, #3)","Pretty When You Cry (Stripped, #3)",,9781940518350,Pretty When You Cry,Skye Warren,1522739955,9781522739951,,,,,0.7755,0.0,0.0,False,False,False,13,BAIXO
6388558,The Warlord Wants Forever (Immortals After Dark #1),The Warlord Wants Forever (Immortals After Dark #1),,,The Warlord Wants Forever,Kresley Cole,1442345462,9781442345461,,,,,0.6849,0.0,0.0,False,False,False,-17,REJEITAR
4801582,"Faith & Fidelity (Faith, Love, & Devotion, #1)","Faith & Fidelity (Faith, Love, & Devotion, #1)",1596327723,9781596327726,Faith & fidelity,Tere Michaels,1632161362,9781632161369,,,,,0.56,0.0,0.0,False,False,False,-25,REJEITAR
22885868,Cold Burn of Magic (Black Blade #1),Cold Burn of Magic (Black Blade #1),,,Cold burn of magic,Jennifer Estep,1617738247,9781617738241,,,,,0.72,0.0,0.0,False,False,False,-17,REJEITAR
31182685,"Forever Ride (Hellions Ride, #2)","Forever Ride (Hellions Ride, #2)",,,Maximum Ride Forever,James Patterson,0606375295,9780606375290,,,,,0.2917,0.0,0.0,False,False,False,-17,REJEITAR
8391295,"Midnight Alley (The Morganville Vampires, #3)","Midnight Alley (The Morganville Vampires, #3)",1440620016,9781440620010,Midnight Alley,Rachel Caine,,9781436247627,,,,,0.5091,0.0,0.0,False,False,False,-17,REJEITAR
26026595,"Take it Easy (Wingmen, #2.5; Wingmen Short Stories, #2)","Take it Easy (Wingmen, #2.5; Wingmen Short Stories, #2)",,,Take It Easy Teaching,Jimmy Jisaka Rie,136688213X,9781367168831,,,,,0.4638,0.0,0.0,False,False,False,-17,REJEITAR
32704597,"Sunshine and Rain (City Limits, #2)","Sunshine and Rain (City Limits, #2)",,,Sunshine and Rain,Dawn Desiree,1622869907,9781622869909,,,,,0.7083,0.0,0.0,False,False,False,-17,REJEITAR
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0439064864,9780439064866,Harry Potter and the Chamber of Secrets,J. K. Rowling,0758744269,,,,,,0.8387,0.0,0.0,False,False,False,13,BAIXO
22091258,Unleashed,Unleashed,1500846279,9781500846275,Amelia Bedelia Unleashed,Herman Parish|Lynne Avril,0062270567,9781536424300,,,,,0.5455,0.0,0.0,False,False,False,-17,REJEITAR
17998741,"Something Great (Something Great, #1)","Something Great (Something Great, #1)",,9781489555298,Something great,Clarke Mr,1491046643,9781491046647,,,,,0.625,0.0,0.0,False,False,False,-17,REJEITAR
28241987,"Edge of Darkness (Alpha Core Trilogy, #1)","Edge of Darkness (Alpha Core Trilogy, #1)",,,On the Edge of the Dark Sea of Darkness,Andrew Peterson,1400073847,9781400073849,,,,,0.4211,0.0,0.0,False,False,False,-25,REJEITAR
30291914,Sweet Cheeks,Sweet Cheeks,1942832036,9781942832034,Sweet Thing (Cheek),Alison Tyler,0352339004,9780352339003,,,,,0.7586,0.0,0.0,False,False,False,5,BAIXO
18272276,"Ladder to the Red Star (Once Upon a Red World, #2)","Ladder to the Red Star (Once Upon a Red World, #2)",,,Ladder to the Red Star,Jael Wye,1426898258,9781426898259,,,,,0.6471,0.0,0.0,False,False,False,-17,REJEITAR
30201498,Caged Eyes: An Air Force Cadet's Story of Rape and Resilience,Caged Eyes: An Air Force Cadet's Story of Rape and Resilience,0807089346,9780807089347,Caged Eyes,Lynn K. Hall,0807089338,9780807089330,,,,,0.2857,0.0,0.0,False,False,False,-17,REJEITAR
21920430,"Blue Crush (Blue, #2)","Blue Crush (Blue, #2)",0991560434,9780991560431,Crushed Trachea Blues,Bradley VanDeventer,1732028249,9781732028234,,,,,0.5263,0.0,0.0,False,False,False,-25,REJEITAR
11207298,"This Magic Moment (Dalton Brothers, #1)","This Magic Moment (Dalton Brothers, #1)",,,This Magic Moment,Nora Roberts|Ashley Adlon,1455822841,9781455822843,,,,,0.6538,0.0,0.0,False,False,False,-17,REJEITAR
11272422,"Lettering in Ornament: An Enquiry Into the Decorative Use of Lettering, Past, Present, and Possible","Lettering in Ornament: An Enquiry Into the Decorative Use of Lettering, Past, Present, and Possible",,2940027058890,Lettering in ornament,Lewis Foreman Day,,,,,,,0.3621,0.0,0.0,False,False,False,-25,REJEITAR
15762657,"Seducing Cinderella (Fighting for Love, #1)","Seducing Cinderella (Fighting for Love, #1)",,2940014977678,Seducing Cinderella,Gina L. Maxwell,2290070858,9798625405706,,,,,0.6552,0.0,0.0,False,False,False,-25,REJEITAR
359858,"The Fight to Survive (Star Wars: Boba Fett, #1)","The Fight to Survive (Star Wars: Boba Fett, #1)",0439548802,9780439548809,Star Wars: The Fight to Survive,Terry Bisson,0439339278,9780439339278,,,,,0.5556,0.0,0.0,False,False,False,-17,REJEITAR
17155039,"Light in the Shadows (Find You in the Dark, #2)","Light in the Shadows (Find You in the Dark, #2)",,,Light in the Shadow of Jihad,Ravi K. Zacharias,1590529863,9781590529867,,,,,0.6479,0.0,0.0,False,False,False,-25,REJEITAR
22449572,"53 Letters for My Lover (53 Letters for My Lover, #1)","53 Letters for My Lover (53 Letters for My Lover, #1)",,,53 letters for my lover,Leylah Attar,0993752705,9780993752704,,,,,0.6389,0.0,0.0,False,False,False,-17,REJEITAR
26026286,Némesis (Electro #3),Némesis (Electro #3),8468316318,9788468316314,Némesis,,9788468316314,,,,,,0.5833,0.0,0.0,False,False,False,-17,REJEITAR
12342148,"Rocky Mountain Heat (Six Pack Ranch, #1)","Rocky Mountain Heat (Six Pack Ranch, #1)",1609285514,9781609285517,Rocky Mountain Heat,Vivian Arend,,,,,,,0.6909,0.0,0.0,False,False,False,-17,REJEITAR
284440,"Skulduggery Pleasant (Skulduggery Pleasant, #1)","Skulduggery Pleasant (Skulduggery Pleasant, #1)",0061231150,9780061231155,Skulduggery Pleasant,Derek Landy|Tom Percival,0061231169,9780061231162,,,,,0.6349,0.0,0.0,False,False,False,-17,REJEITAR
23381007,"Bitter of Tongue (Tales from the Shadowhunter Academy, #7)","Bitter of Tongue (Tales from the Shadowhunter Academy, #7)",,,Bitter of Tongue,Cassandra Clare|Sarah Rees Brennan,1481443208,9781481443203,,,,,0.4571,0.0,0.0,False,False,False,-17,REJEITAR
17927559,"Fighting Destiny (The Fae Chronicles, #1)","Fighting Destiny (The Fae Chronicles, #1)",,9780991190904,Fighting Destiny,Amelia Hutchins|Gina Tobin|Chelsea Vera,0991190912,9780991190911,,,,,0.6038,0.0,0.0,False,False,False,-17,REJEITAR
17880708,"Fueled (Driven, #2)","Fueled (Driven, #2)",,,Fiber Fueled,Will Bulsiewicz,0593084586,9780593084588,,,,,0.4444,0.0,0.0,False,False,False,-25,REJEITAR
16071950,"Hunted (The Iron Druid Chronicles, #6)","Hunted (The Iron Druid Chronicles, #6)",044901309X,9780449013090,Hunting Adeline,H. D. Carlton,8418483911,9798406616710,,,,,0.2449,0.0,0.0,False,False,False,-25,REJEITAR
20803953,"Bully (Fall Away, #1)","Bully (Fall Away, #1)",,,Bully,Penelope Douglas,0451477103,9780349405933,,,,,0.4545,0.0,0.0,False,False,False,-17,REJEITAR
24464654,Fresh Doubt (Ingrid Skyberg FBI Thriller #1),Fresh Doubt (Ingrid Skyberg FBI Thriller #1),0992635772,9780992635770,Fresh Doubt,Eva Hudson,1916019579,9798467853253,,,,,0.4231,0.0,0.0,False,False,False,-25,REJEITAR
13561805,The Dark Side of Love (Christian's Coven #6),The Dark Side of Love (Christian's Coven #6),,9781619268562,Screening the Dark Side of Love,Karen A. Ritzenhoff|Karen Randell,0230341543,9781299261983,,,,,0.5833,0.0,0.0,False,False,False,-17,REJEITAR
535758,"A Storm of Swords (A Song of Ice and Fire, #3)","A Storm of Swords (A Song of Ice and Fire, #3)",,,Tormenta de espadas,George R. R. Martin,8496208397,9788496208391,,,,,0.3279,0.0,0.0,False,False,False,-25,REJEITAR
9284693,Burning Alive (Sentinel Wars #1),Burning Alive (Sentinel Wars #1),1101046589,9781101046586,Burning Alive,Shannon K. Butcher,,9781101044827,,,,,0.619,0.0,0.0,False,False,False,-17,REJEITAR
11222139,"Echoes at Dawn (KGI, #5)","Echoes at Dawn (KGI, #5)",1101568585,9781101568583,Echoes At Dawn,Maya Banks,1620902141,9781620902141,,,,,0.8235,0.0,0.0,False,False,False,13,BAIXO
22046504,"Look After You (Look After You, #1)","Look After You (Look After You, #1)",,,Look after You,Jessie Cal,,9798561190018,,,,,0.6222,0.0,0.0,False,False,False,-25,REJEITAR
21526086,Spearwood Academy: Episode Six,Spearwood Academy: Episode Six,,,Spearwood Academy Volume One,A. S. Oren|Heather Dowell,151142558X,9781511425582,,,,,0.7368,0.0,0.0,False,False,False,-17,REJEITAR
32979875,"Five Minutes Longer (Enhanced, #1)","Five Minutes Longer (Enhanced, #1)",,,Five Minutes Longer,Victoria Sue,1634779150,9798600582798,,,,,0.7755,0.0,0.0,False,False,False,5,BAIXO
25843361,Rub Me The Right Way (Erotic Short Stories #1),Rub Me The Right Way (Erotic Short Stories #1),,,Rub Me the Right Way,J. M. Snyder,1611525357,9781611525359,,,,,0.6349,0.0,0.0,False,False,False,-17,REJEITAR
24358305,"Bitter Sweet Love (Twisted, #1)","Bitter Sweet Love (Twisted, #1)",,,Bitter Sweet Love,Michael Faudet,1449483232,9781449483234,,,,,0.7727,0.0,0.0,False,False,False,5,BAIXO
34604567,Die den Sturm ernten: Wie der Westen Syrien ins Chaos stürzte,Die den Sturm ernten: Wie der Westen Syrien ins Chaos stürzte,,,Die den Sturm ernten,Michael Luders,3406707807,9783406707803,,,,,0.5,0.0,0.0,False,False,False,-25,REJEITAR
13124650,The Final Game (Lovasket #3),The Final Game (Lovasket #3),,9789792277623,The final game,William Roy Brownridge,1551431009,9781551431000,,,,,0.7179,0.0,0.0,False,False,False,-25,REJEITAR
22569083,Enraptured,Enraptured,,9780857991775,Enraptured (Love Spell),Katherine Deauxville,0843945400,9780843945409,,,,,0.6452,0.0,0.0,False,False,False,-25,REJEITAR
28588003,A Hat for Mrs. Goldman: A Story About Knitting and Love,A Hat for Mrs. Goldman: A Story About Knitting and Love,0553497111,9780553497113,A hat for Mrs. Goldman,Michelle Edwards,0553497103,9780553497106,,,,,0.5676,0.0,0.0,False,False,False,-17,REJEITAR
1353409,Cantik itu Luka,Cantik itu Luka,,,La Belleza Es una Herida /Beauty Is a Wound,Eka Kurniawan|Marc Rubió Rodon,6073162944,9786073162944,,,,,0.2105,0.0,0.0,False,False,False,-25,REJEITAR
32342137,"Swink (Landry Family, #5)","Swink (Landry Family, #5)",,,Swink,Adriana Locke,1548986348,9781548986346,,,,,0.3846,0.0,0.0,False,False,False,-17,REJEITAR
17610212,"Rock the Beat (Black Falcon, #3)","Rock the Beat (Black Falcon, #3)",,,Rock the Beat,Michelle A. Valentine,1493632876,9781493632879,,,,,0.6341,0.0,0.0,False,False,False,-17,REJEITAR
